id,name,branches,main_branch,heading,branch_name
D055511,CCN Intercellular Signaling Proteins,"['D12.644.276.200', 'D12.776.467.200', 'D12.776.860.300.200', 'D23.529.237']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055512,Tertiary Prevention,"['E02.919', 'N02.421.726.860', 'N06.850.780.800']",E02,FALSE,Therapeutics
D055513,Connective Tissue Growth Factor,"['D12.644.276.200.100', 'D12.776.467.200.100', 'D12.776.860.300.200.100', 'D23.529.237.100']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055514,Nephroblastoma Overexpressed Protein,"['D12.644.276.200.500', 'D12.776.467.200.500', 'D12.776.860.300.200.500', 'D23.101.140.450', 'D23.529.237.600']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055515,Cysteine-Rich Protein 61,"['D12.644.276.200.200', 'D12.776.467.200.200', 'D12.776.860.300.200.200', 'D23.529.237.200']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055516,"2S Albumins, Plant",['D12.776.765.725.249'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055517,snRNP Core Proteins,"['D12.776.157.725.500.875.700', 'D12.776.660.625.750', 'D12.776.664.962.500.875.700', 'D23.050.290.875', 'D23.050.422.750']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055519,"Photoreceptors, Plant",['D12.776.765.593'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055531,Gemini of Coiled Bodies,['A11.284.430.106.279.345.574.750'],A11,FALSE,Cells
D055532,SMN Complex Proteins,"['D12.776.157.725.875', 'D12.776.580.922', 'D12.776.664.962.875']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055533,Survival of Motor Neuron 1 Protein,"['D12.776.157.725.875.500', 'D12.776.580.922.500', 'D12.776.664.962.875.500']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055534,"Bulbo-Spinal Atrophy, X-Linked","['C10.228.854.468.399', 'C10.574.500.175', 'C10.574.562.500.374', 'C10.668.467.500.186', 'C16.320.322.076', 'C16.320.400.100']",C10,FALSE,Nervous System Diseases
D055535,Morgellons Disease,"['C17.800.518', 'F03.700.412']",C17,FALSE,Skin and Connective Tissue Diseases
D055536,Vagus Nerve Stimulation,['E02.331.900'],E02,FALSE,Therapeutics
D055537,Light Signal Transduction,"['G02.111.820.480', 'G04.835.480']",G02,FALSE,Chemical Phenomena
D055538,delta-Thalassemia,"['C15.378.071.141.150.875.575', 'C15.378.420.826.200', 'C16.320.070.875.575', 'C16.320.365.826.575']",C15,FALSE,Hemic and Lymphatic Diseases
D055539,MP3-Player,['L01.178.820.090.615'],L01,FALSE,Information Science
D055540,Survival of Motor Neuron 2 Protein,"['D12.776.157.725.875.750', 'D12.776.580.922.750', 'D12.776.664.962.875.750']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055541,DEAD Box Protein 20,"['D08.811.913.696.445.735.720.249.500', 'D12.776.157.725.875.249', 'D12.776.580.922.249', 'D12.776.664.962.875.249']",D08,FALSE,Enzymes and Coenzymes
D055542,alpha-Globins,"['D12.776.124.400.434.320', 'D12.776.422.316.762.403.320']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055543,zeta-Globins,"['D12.776.124.400.434.320.500', 'D12.776.422.316.762.403.320.500']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055544,beta-Globins,"['D12.776.124.400.434.325', 'D12.776.422.316.762.403.325']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055545,gamma-Globins,"['D12.776.124.400.434.325.500', 'D12.776.422.316.762.403.325.500']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055546,delta-Globins,"['D12.776.124.400.434.325.249', 'D12.776.422.316.762.403.325.249']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055547,epsilon-Globins,"['D12.776.124.400.434.325.374', 'D12.776.422.316.762.403.325.374']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055548,Vapor Pressure,['G01.374.715.951'],G01,FALSE,Physical Phenomena
D055549,Volatile Organic Compounds,['D02.974'],D02,FALSE,Organic Chemicals
D055550,Protein Stability,['G02.111.700'],G02,FALSE,Chemical Phenomena
D055551,HSP27 Heat-Shock Proteins,['D12.776.580.216.270.625'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055552,Infectious Disease Medicine,['H02.403.429.480'],H02,FALSE,Health Occupations
D055553,Prescription Drugs,['D26.670'],D26,FALSE,Pharmaceutical Preparations
D055554,Hemoglobin Subunits,"['D12.776.124.400.434', 'D12.776.422.316.762.403']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055556,Nasal Lavage,['E05.927.573'],E05,FALSE,Investigative Techniques
D055571,Secretory Pathway,"['G03.143.925', 'G04.468.580']",G03,FALSE,Metabolism
D055572,Ceramidases,['D08.811.277.087.250'],D08,FALSE,Enzymes and Coenzymes
D055573,Acid Ceramidase,['D08.811.277.087.250.100'],D08,FALSE,Enzymes and Coenzymes
D055574,Alkaline Ceramidase,['D08.811.277.087.250.300'],D08,FALSE,Enzymes and Coenzymes
D055576,Neutral Ceramidase,['D08.811.277.087.250.650'],D08,FALSE,Enzymes and Coenzymes
D055577,Farber Lipogranulomatosis,"['C10.228.140.163.100.435.825.250', 'C16.320.565.189.435.825.250', 'C16.320.565.398.641.803.325', 'C16.320.565.595.554.825.250', 'C18.452.132.100.435.825.250', 'C18.452.584.563.641.803.325', 'C18.452.648.189.435.825.250', 'C18.452.648.398.641.803.325', 'C18.452.648.595.554.825.250']",C10,FALSE,Nervous System Diseases
D055580,Astronomical Phenomena,['G01.060'],G01,FALSE,Physical Phenomena
D055585,Physical Phenomena,['G01'],G01,TRUE,Physical Phenomena
D055587,Astronomical Objects,['G01.060.075'],G01,FALSE,Physical Phenomena
D055589,"Pancreatitis, Graft",['C06.689.750.860'],C06,FALSE,Digestive System Diseases
D055590,Electromagnetic Phenomena,['G01.358.500'],G01,FALSE,Physical Phenomena
D055592,Biophysical Phenomena,['G01.154'],G01,FALSE,Physical Phenomena
D055593,Geological Phenomena,['G01.311'],G01,FALSE,Physical Phenomena
D055595,Mechanical Phenomena,['G01.374'],G01,FALSE,Physical Phenomena
D055598,Chemical Phenomena,['G02'],G02,TRUE,Chemical Phenomena
D055601,Organic Chemistry Phenomena,['G02.607'],G02,FALSE,Chemical Phenomena
D055607,"Receptors, Natural Killer Cell",['D12.776.543.750.705.895'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055608,Galaxies,['G01.060.075.320'],G01,FALSE,Physical Phenomena
D055609,"Stars, Celestial",['G01.060.075.750'],G01,FALSE,Physical Phenomena
D055610,"Antigens, CD1d","['D23.050.301.264.035.100.500', 'D23.050.301.264.894.080.500', 'D23.101.100.110.100.500', 'D23.101.100.894.080.500']",D23,FALSE,Biological Factors
D055611,Natural Killer T-Cells,"['A11.118.637.555.567.569.290', 'A15.145.229.637.555.567.569.360', 'A15.382.490.555.567.569.470']",A11,FALSE,Cells
D055612,Cytokine-Induced Killer Cells,"['A11.118.637.555.283', 'A11.251.476', 'A15.145.229.637.555.283', 'A15.382.490.555.283']",A11,FALSE,Cells
D055613,Multiple Pulmonary Nodules,"['C04.588.894.797.520.237', 'C08.381.540.148', 'C08.785.520.148']",C04,FALSE,Neoplasms
D055614,Genetic Phenomena,['G05'],G05,TRUE,Genetic Phenomena
D055615,Electrical Equipment and Supplies,['E07.305'],E07,FALSE,Equipment and Supplies
D055616,Microtechnology,"['H01.570', 'J01.897.520.500']",H01,FALSE,Natural Science Disciplines
D055617,Micro-Electrical-Mechanical Systems,"['E07.305.343', 'J01.637.509']",E07,FALSE,Equipment and Supplies
D055618,Radiation Equipment and Supplies,['E07.710'],E07,FALSE,Equipment and Supplies
D055620,Optical Phenomena,['G01.590'],G01,FALSE,Physical Phenomena
D055622,Orbital Myositis,"['C05.651.594.728', 'C10.668.491.562.537', 'C11.675.426']",C05,FALSE,Musculoskeletal Diseases
D055623,"Keratosis, Actinic","['C04.834.450', 'C17.800.428.570']",C04,FALSE,Neoplasms
D055624,Methicillin-Resistant Staphylococcus aureus,"['B03.300.390.400.800.750.100.500', 'B03.353.500.750.750.100.500', 'B03.510.100.750.750.100.500', 'B03.510.400.790.750.100.500']",B03,FALSE,Bacteria
D055627,Natural Cytotoxicity Triggering Receptor 1,['D12.776.543.750.705.895.750.100'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055628,Natural Cytotoxicity Triggering Receptor 3,['D12.776.543.750.705.895.750.300'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055629,Natural Cytotoxicity Triggering Receptor 2,['D12.776.543.750.705.895.750.200'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055630,"Receptors, NK Cell Lectin-Like",['D12.776.543.750.705.895.800'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055633,Immune System Phenomena,['G12'],G12,TRUE,Immune System Phenomena
D055636,"Receptors, Natural Cytotoxicity Triggering",['D12.776.543.750.705.895.750'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055641,Mathematical Concepts,['G17'],G17,TRUE,Mathematical Concepts
D055646,"Killer Factors, Yeast","['D12.776.354.374', 'D23.946.587.531']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055647,"Rats, Transgenic","['B01.050.050.136.700', 'B01.050.150.900.649.313.992.635.505.700.825']",B01,FALSE,Eukaryota
D055650,NK Cell Lectin-Like Receptor Subfamily A,"['D12.776.543.750.705.895.800.100', 'D23.050.301.264.920.500', 'D23.101.100.920.500']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055651,NK Cell Lectin-Like Receptor Subfamily B,['D12.776.543.750.705.895.800.200'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055652,Gray Platelet Syndrome,"['C15.378.140.427', 'C16.320.099.417']",C15,FALSE,Hemic and Lymphatic Diseases
D055653,Muir-Torre Syndrome,"['C04.588.805.578.500', 'C04.700.250.500.500', 'C16.320.700.250.500.500', 'C17.800.794.712.500', 'C17.800.827.610', 'C17.800.882.712.500']",C04,FALSE,Neoplasms
D055654,NK Cell Lectin-Like Receptor Subfamily C,['D12.776.543.750.705.895.800.810'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055655,NK Cell Lectin-Like Receptor Subfamily K,['D12.776.543.750.705.895.800.910'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055656,Prescriptions,['N02.421.668.778'],N02,FALSE,"Health Care Facilities, Manpower, and Services"
D055664,Electrochemical Techniques,['E05.301'],E05,FALSE,Investigative Techniques
D055665,Purpura Fulminans,"['C15.378.100.802.230', 'C23.550.414.950.230', 'C23.888.885.687.230']",C15,FALSE,Hemic and Lymphatic Diseases
D055666,Lipopeptides,"['D10.477', 'D12.644.365']",D10,FALSE,Lipids
D055667,Arcanobacterium,"['B03.510.024.049.050.287', 'B03.510.460.400.400.049.049.200']",B03,FALSE,Bacteria
D055668,Photochemical Processes,['G02.740'],G02,FALSE,Chemical Phenomena
D055669,Ecological and Environmental Phenomena,['G16.500'],G16,FALSE,Biological Phenomena
D055670,"Medicine, Korean Traditional","['E02.190.488.585.700', 'I01.076.201.450.654.558.700']",E02,FALSE,Therapeutics
D055672,Static Electricity,['G01.358.500.249.820'],G01,FALSE,Physical Phenomena
D055673,Acrocallosal Syndrome,"['C10.500.034.500', 'C16.131.666.034.500']",C10,FALSE,Nervous System Diseases
D055675,Viscosupplements,"['D27.505.696.706.888', 'D27.720.556.500', 'D27.720.944.500']",D27,FALSE,Chemical Actions and Uses
D055676,Viscosupplementation,"['E02.319.267.530.380.500', 'E02.718.875']",E02,FALSE,Therapeutics
D055677,Refeeding Syndrome,['C18.654.521.687'],C18,FALSE,Nutritional and Metabolic Diseases
D055682,Viscoelastic Substances,['D27.720.944'],D27,FALSE,Chemical Actions and Uses
D055685,Pyricularia grisea,"['B01.300.107.788', 'B01.300.381.723']",B01,FALSE,Eukaryota
D055686,Metabolic Equivalent,"['E01.370.600.337', 'G03.680.365']",E01,FALSE,Diagnosis
D055687,Musculoskeletal and Neural Physiological Phenomena,['G11'],G11,TRUE,Musculoskeletal and Neural Physiological Phenomena
D055688,Digestive System and Oral Physiological Phenomena,['G10'],G10,TRUE,Digestive System and Oral Physiological Phenomena
D055695,Electronic Prescribing,['N02.421.668.778.750'],N02,FALSE,"Health Care Facilities, Manpower, and Services"
D055696,Olfactory Perception,['F02.463.593.485'],F02,FALSE,Psychological Phenomena
D055697,Taste Perception,['F02.463.593.817'],F02,FALSE,Psychological Phenomena
D055698,Touch Perception,['F02.463.593.894'],F02,FALSE,Psychological Phenomena
D055699,Cemeteries,"['I01.076.201.450.550.150.500', 'J03.150']",I01,FALSE,Social Sciences
D055700,Cremation,['I01.076.201.450.550.175'],I01,FALSE,Social Sciences
D055703,Reproductive Physiological Phenomena,['G08.686'],G08,FALSE,Reproductive and Urinary Physiological Phenomena
D055724,Electrophysiological Phenomena,['G07.265'],G07,FALSE,Physiological Phenomena
D055726,Cabo Verde,"['Z01.058.290.190.258', 'Z01.639.040.543']",Z01,FALSE,Geographic Locations
D055728,Primary Myelofibrosis,['C15.378.190.636.765'],C15,FALSE,Hemic and Lymphatic Diseases
D055731,Carbohydrate Biochemistry,['H01.158.201.085'],H01,FALSE,Natural Science Disciplines
D055732,Pulmonary Aspergillosis,"['C01.150.703.080.768', 'C01.150.703.534.850', 'C08.381.472.850']",C01,FALSE,Infections
D055744,Invasive Pulmonary Aspergillosis,"['C01.150.703.080.768.750', 'C01.150.703.492.688', 'C01.150.703.534.850.750', 'C08.381.472.850.750']",C01,FALSE,Infections
D055745,Bronchioles,['A04.411.125.500'],A04,FALSE,Respiratory System
D055746,Stage-Specific Embryonic Antigens,"['D23.050.301.264.965', 'D23.101.100.965']",D23,FALSE,Biological Factors
D055747,SOX Transcription Factors,"['D12.776.260.719', 'D12.776.660.235.400.750', 'D12.776.664.235.400.750', 'D12.776.930.823']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055748,SOXB1 Transcription Factors,"['D12.776.260.719.100', 'D12.776.660.235.400.750.100', 'D12.776.664.235.400.750.100', 'D12.776.930.823.100']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055749,SOXB2 Transcription Factors,"['D12.776.260.719.200', 'D12.776.660.235.400.750.200', 'D12.776.664.235.400.750.200', 'D12.776.930.823.200']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055750,Phytophthora infestans,['B01.750.580.715.600'],B01,FALSE,Eukaryota
D055751,SOXC Transcription Factors,"['D12.776.260.719.300', 'D12.776.660.235.400.750.300', 'D12.776.664.235.400.750.300', 'D12.776.930.823.300']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055752,Small Cell Lung Carcinoma,"['C04.588.894.797.520.109.220.624', 'C08.381.540.140.750', 'C08.785.520.100.220.750']",C04,FALSE,Neoplasms
D055755,SOXD Transcription Factors,"['D12.776.260.719.400', 'D12.776.660.235.400.750.400', 'D12.776.664.235.400.750.400', 'D12.776.930.823.400']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055756,Meningeal Carcinomatosis,"['C04.588.614.250.580.150', 'C10.551.240.500.150']",C04,FALSE,Neoplasms
D055757,SOXE Transcription Factors,"['D12.776.260.719.500', 'D12.776.660.235.400.750.500', 'D12.776.664.235.400.750.500', 'D12.776.930.823.500']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055758,SOX9 Transcription Factor,"['D12.776.260.719.500.500', 'D12.776.660.235.400.750.500.500', 'D12.776.664.235.400.750.500.500', 'D12.776.930.823.500.500']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055760,SOXF Transcription Factors,"['D12.776.260.719.600', 'D12.776.660.235.400.750.600', 'D12.776.664.235.400.750.600', 'D12.776.930.823.600']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055761,"Reticuloendotheliosis, Avian","['C01.925.744', 'C22.131.780']",C01,FALSE,Infections
D055762,Cranial Fontanelles,['A02.835.232.781.175'],A02,FALSE,Musculoskeletal System
D055764,Myxozoa,['B01.050.500.308.550'],B01,FALSE,Eukaryota
D055765,Shc Signaling Adaptor Proteins,"['D12.644.360.024.330', 'D12.776.157.057.162', 'D12.776.476.024.424']",D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055766,Myxobolus,['B01.050.500.308.550.500'],B01,FALSE,Eukaryota
D055767,Immobilized Proteins,['D12.776.463'],D12,FALSE,"Amino Acids, Peptides, and Proteins"
D055768,Halogenated Diphenyl Ethers,"['D02.355.726.601', 'D02.455.426.559.389.657.654.601']",D02,FALSE,Organic Chemicals
D055770,Interpleural Analgesia,['E03.091.430'],E03,FALSE,Anesthesia and Analgesia
D055771,Serbia,['Z01.542.248.786'],Z01,FALSE,Geographic Locations
D055772,Green Chemistry Technology,['J01.897.360'],J01,FALSE,"Technology, Industry, and Agriculture"
D055785,Gene Knockdown Techniques,['E05.393.335.500'],E05,FALSE,Investigative Techniques
D055786,Gene Knockout Techniques,['E05.393.335.750'],E05,FALSE,Investigative Techniques
D055787,Prussia,['Z01.586.772'],Z01,FALSE,Geographic Locations
D055805,Moving and Lifting Patients,['N02.421.585.525'],N02,FALSE,"Health Care Facilities, Manpower, and Services"
D055806,Microvessels,['A07.015.461'],A07,FALSE,Cardiovascular System
D055807,Stalking,"['F01.145.126.950.500', 'I01.880.735.223.500']",F01,FALSE,Behavior and Behavior Mechanisms
D055808,Drug Discovery,['E05.295'],E05,FALSE,Investigative Techniques
D055809,Illness Behavior,['F01.145.499'],F01,FALSE,Behavior and Behavior Mechanisms
D055810,Lot Quality Assurance Sampling,"['E05.318.308.461', 'N05.715.360.330.875.500', 'N06.850.520.308.461']",E05,FALSE,Investigative Techniques
D055811,Journal Impact Factor,"['L01.178.682.099.325.500', 'L01.453.183.291.500']",L01,FALSE,Information Science
D055812,Community-Based Participatory Research,"['H01.770.644.193', 'N05.425.104']",H01,FALSE,Natural Science Disciplines
D055813,Wilderness Medicine,['H02.403.959'],H02,FALSE,Health Occupations
D055814,Wilderness,['G16.500.275.965'],G16,FALSE,Biological Phenomena
D055815,Young Adult,['M01.060.116.815'],M01,FALSE,Persons
D055816,Wandering Behavior,['F01.145.126.995'],F01,FALSE,Behavior and Behavior Mechanisms
D055817,Telenursing,['N04.452.758.377.937'],N04,FALSE,Health Services Administration
D055818,Public-Private Sector Partnerships,"['J01.219.843', 'N03.540.706']",J01,FALSE,"Technology, Industry, and Agriculture"
D055819,"Hospitals, Isolation",['N02.278.421.556.330'],N02,FALSE,"Health Care Facilities, Manpower, and Services"
D055820,New Orleans,"['Z01.107.567.875.750.480.500', 'Z01.433.697']",Z01,FALSE,Geographic Locations
D055821,Poetry,['V02.712'],V02,FALSE,Publication Formats
D055823,Cookbook,['V02.272'],V02,FALSE,Publication Formats
D055824,Formulary,['V02.480'],V02,FALSE,Publication Formats
D055825,National Institute of Neurological Disorders and Stroke (U.S.),"['I01.409.418.750.600.650.496.461', 'N03.540.052.750.461', 'N03.540.348.500.500.600.650.496.461']",I01,FALSE,Social Sciences
D055826,Afghan Campaign 2001-,"['I01.880.735.950.250.094', 'K01.400.504.984.124']",I01,FALSE,Social Sciences
D055827,Integumentary System Physiological Phenomena,['G13'],G13,TRUE,Integumentary System Physiological Phenomena
D055847,Lynch Syndrome II,"['C04.700.250.500', 'C16.320.700.250.500']",C04,FALSE,Neoplasms
D055848,Nuclear Power Plants,"['E07.710.600.500', 'J01.780.600', 'J03.540.680.600']",E07,FALSE,Equipment and Supplies
D055864,Droughts,"['G16.500.175.781', 'G16.500.750.775.154', 'N06.230.100.230.150']",G16,FALSE,Biological Phenomena
D055865,Sleep Phase Chronotherapy,['F04.754.137.875'],F04,FALSE,Behavioral Disciplines and Activities
D055866,Earthquakes,"['G01.311.250', 'N06.230.100.230.200']",G01,FALSE,Physical Phenomena
D055867,Cyclonic Storms,"['G16.500.175.500', 'N06.230.100.230.100']",G16,FALSE,Biological Phenomena
D055868,Floods,"['G16.500.175.812', 'N06.230.100.230.250']",G16,FALSE,Biological Phenomena
D055869,Tornadoes,"['G16.500.750.775.745', 'N06.230.100.230.850']",G16,FALSE,Biological Phenomena
D055870,Drug Chronotherapy,"['E02.168.500', 'E02.319.283.400']",E02,FALSE,Therapeutics
D055871,Tidal Waves,"['G01.311.910', 'G16.500.175.875', 'N06.230.100.230.800', 'N06.230.132.644.750.500']",G01,FALSE,Physical Phenomena
D055872,Surge Capacity,['N05.300.450.760'],N05,FALSE,"Health Care Quality, Access, and Evaluation"
D055873,Extreme Cold Weather,"['G16.500.750.775.291.250', 'N06.230.300.100.725.154.500', 'N06.230.300.100.725.710.300.500']",G16,FALSE,Biological Phenomena
D055874,Extreme Heat,"['G16.500.750.775.271', 'N06.230.300.100.725.232.500', 'N06.230.300.100.725.710.380.500']",G16,FALSE,Biological Phenomena
D055875,Avalanches,"['G01.311.085', 'N06.230.100.230.050']",G01,FALSE,Physical Phenomena
D055876,Landslides,"['G01.311.603', 'N06.230.100.230.625']",G01,FALSE,Physical Phenomena
D055877,Biosurveillance,['N06.850.780.675.324'],N06,FALSE,Environment and Public Health
D055879,Gene Knock-In Techniques,['E05.393.335.249'],E05,FALSE,Investigative Techniques
D055881,Chronobiology Discipline,['H01.158.580'],H01,FALSE,Natural Science Disciplines
